ExportedOn
7/19/2022 2:51:06 PM

SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatititudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides
A,211,AB07OA0310,07OA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.23556,-119.58167,0 (WATER),1,23-Jul-1977,0,1,0,0,0,0,23-Jul-1977,1,0,0,0
A,211,AB07OA0320,07OA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.27917,-119.66694,0 (WATER),1,23-Jul-1977,0,1,0,0,0,0,23-Jul-1977,1,0,0,0
A,211,AB07OB0010,07OB,0 (RIVER OR STREAM),HAY RIVER AT HWY 35 NEAR MEANDER RIVER - GRAB,,59.13333,-117.63333,0 (WATER),2,20-Jan-1987,0,0,2,0,0,0,30-Jan-1987,2,1,0,0
A,211,AB07OB0020,07OB,0 (RIVER OR STREAM),MEANDER RIVER AT INFLOW TO HUTCH LAKE,MAY 1987,58.75000,-117.30639,0 (WATER),3,20-Jan-1987,0,0,3,0,0,0,10-May-1988,2,1,0,0
A,211,AB07OB0030,07OB,0 (RIVER OR STREAM),MEANDER RIVER AT MT. WATT ROAD,MARCH 1987,58.76944,-117.37639,0 (WATER),6,20-Jan-1987,0,0,6,0,0,0,13-Dec-1988,6,2,0,0
A,211,AB07OB0040,07OB,0 (RIVER OR STREAM),MEANDER RIVER NEAR MOUTH - GRAB,"MARCH,1987",59.03333,-117.71389,0 (WATER),1,20-Jan-1987,0,0,1,0,0,0,20-Jan-1987,1,1,0,0
A,211,AB07OB0050,07OB,1 (LAKE),HUTCH LAKE COMPOSITE,"MARCH,1987",58.76111,-117.33719,0 (WATER),6,20-Jan-1987,0,0,2,0,0,4,26-Sep-2017,6,1,0,0
A,211,AB07OB0060,07OB,1 (LAKE),HUTCH LAKE NORTH END PROFILE,MAY 1987,58.76333,-117.34222,97 (INVERTEBRATES),3,19-Jul-2017,0,0,0,0,0,3,28-Aug-2017,,,,
A,211,AB07OB0060,07OB,1 (LAKE),HUTCH LAKE NORTH END PROFILE,MAY 1987,58.76333,-117.34222,0 (WATER),1,20-Jan-1987,0,0,1,0,0,0,20-Jan-1987,1,0,0,0
A,211,AB07OB0070,07OB,1 (LAKE),HUTCH LAKE MID LAKE PROFILE,MAY 1987,58.75889,-117.32667,0 (WATER),76,20-Jan-1987,0,0,1,0,0,75,07-Mar-2018,72,5,0,0
A,211,AB07OB0080,07OB,1 (LAKE),HUTCH LAKE SOUTH END PROFILE,MAY 1987,58.75444,-117.31167,0 (WATER),1,20-Jan-1987,0,0,1,0,0,0,20-Jan-1987,1,0,0,0
A,211,AB07OB0090,07OB,1 (LAKE),HOTTE LAKE COMPOSITE,JANUARY 1988,58.95722,-116.12472,0 (WATER),1,15-Sep-1983,0,0,1,0,0,0,15-Sep-1983,1,0,0,0
A,211,AB07OB0100,07OB,1 (LAKE),HOTTE LAKE PROFILE AT CENTRE,JANUARY 1988,58.95722,-116.12472,0 (WATER),2,15-Sep-1983,0,0,2,0,0,0,15-Sep-1983,2,0,0,0
A,211,AB07OB0110,07OB,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.05444,-116.24750,0 (WATER),1,15-Sep-1983,0,0,1,0,0,0,15-Sep-1983,1,0,0,0
A,211,AB07OB0120,07OB,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.05444,-116.24750,0 (WATER),2,15-Sep-1983,0,0,2,0,0,0,15-Sep-1983,2,0,0,0
A,211,AB07OB0130,07OB,1 (LAKE),UNNAMED LAKE (L77) PROFILE,,59.91000,-116.60972,0 (WATER),3,19-Aug-1992,0,0,0,3,0,0,19-Aug-1992,1,0,0,0
A,211,AB07OB0140,07OB,1 (LAKE),UNNAMED LAKE L77 COMPOSITE,,59.91000,-116.60972,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07OB0150,07OB,1 (LAKE),UNNAMED LAKE (L78) PROFILE,,59.76139,-116.69750,0 (WATER),4,19-Aug-1992,0,0,0,4,0,0,19-Aug-1992,2,0,0,0
A,211,AB07OB0160,07OB,1 (LAKE),UNNAMED LAKE L78 COMPOSITE,,59.76139,-116.69750,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07OB0170,07OB,1 (LAKE),UNNAMED LAKE (L81) PROFILE,,59.65528,-116.75667,0 (WATER),6,19-Aug-1992,0,0,0,6,0,0,19-Aug-1992,2,0,0,0
A,211,AB07OB0180,07OB,1 (LAKE),UNNAMED LAKE L81 COMPOSITE,,59.65528,-116.75667,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07OB0190,07OB,1 (LAKE),UNNAMED LAKE (L82) PROFILE,,59.43694,-116.57444,0 (WATER),3,19-Aug-1992,0,0,0,3,0,0,19-Aug-1992,1,0,0,0
A,211,AB07OB0200,07OB,1 (LAKE),UNNAMED LAKE L82 COMPOSITE,,59.43694,-116.57444,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07OB0210,07OB,1 (LAKE),UNNAMED LAKE (L83) PROFILE,,59.37611,-116.89472,0 (WATER),4,19-Aug-1992,0,0,0,4,0,0,19-Aug-1992,2,0,0,0
A,211,AB07OB0220,07OB,1 (LAKE),UNNAMED LAKE L83 COMPOSITE,,59.37611,-116.89472,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07OB0230,07OB,5 (RESERVOIR),HUTCH LAKE RESERVOIR COMPOSITE,this lake was turned into a reservoir,58.75833,-117.33333,0 (WATER),4,30-Jul-1991,0,0,0,4,0,0,24-Aug-1992,4,0,0,0
A,211,AB07OB0240,07OB,5 (RESERVOIR),HUTCH LAKE RESERVOIR HUTCH LAKE NORTH END   -   PROFILE SITE,this lake was turned into a reservoir,58.76333,-117.34222,0 (WATER),30,15-Jun-1992,0,0,0,30,0,0,23-Feb-1993,30,0,0,0
A,211,AB07OB0300,07OB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.75667,-117.34167,0 (WATER),1,30-Apr-1973,0,1,0,0,0,0,30-Apr-1973,1,0,0,0
A,211,AB07OB0310,07OB,1 (LAKE),HUTCH LAKE GRAB,THIRD PARTY SAMPLED LOCATED IN THE CARIBOU MOUNTAINS - APRIL 1988,58.76667,-117.31667,0 (WATER),1,19-Aug-1980,0,0,1,0,0,0,19-Aug-1980,1,0,0,0
A,211,AB07OB0320,07OB,1 (LAKE),HUTCH LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.75667,-117.34167,0 (WATER),1,30-Apr-1973,0,1,0,0,0,0,30-Apr-1973,1,0,0,0
A,211,AB07OB0330,07OB,1 (LAKE),HUTCH LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.75667,-117.34167,0 (WATER),1,30-Apr-1973,0,1,0,0,0,0,30-Apr-1973,1,0,0,0
A,211,AB07OB0350,07OB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.14889,-117.31861,0 (WATER),1,31-Jul-1977,0,1,0,0,0,0,31-Jul-1977,1,0,0,0
A,211,AB07OB0360,07OB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.30889,-116.17417,0 (WATER),1,02-Aug-1977,0,1,0,0,0,0,02-Aug-1977,1,0,0,0
A,211,AB07OB0370,07OB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.38111,-118.47694,0 (WATER),1,26-Jul-1977,0,1,0,0,0,0,26-Jul-1977,1,0,0,0
A,211,AB07OC0010,07OC,0 (RIVER OR STREAM),CHINCHAGA RIVER AT HWY 58 - GRAB,,58.60000,-118.33750,0 (WATER),1,21-Jan-1987,0,0,1,0,0,0,21-Jan-1987,1,1,0,0
A,211,AB07OC0020,07OC,1 (LAKE),S.CHAIN POND (L95) PROFILE,,58.01361,-117.92111,0 (WATER),1,25-Aug-1992,0,0,0,1,0,0,25-Aug-1992,1,0,0,0
A,211,AB07OC0030,07OC,1 (LAKE),S.CHAIN POND L95 COMPOSITE,,58.01361,-117.92111,0 (WATER),1,25-Aug-1992,0,0,0,1,0,0,25-Aug-1992,1,1,0,0
A,211,AB07OC0040,07OC,1 (LAKE),EAST OSLAND (L99) PROFILE,,57.26583,-119.46917,0 (WATER),3,26-Aug-1992,0,0,0,3,0,0,26-Aug-1992,1,0,0,0
A,211,AB07OC0050,07OC,1 (LAKE),EAST OSLAND  L99 COMPOSITE,,57.26583,-119.46917,0 (WATER),1,26-Aug-1992,0,0,0,1,0,0,26-Aug-1992,1,1,0,0
A,211,AB07OC0060,07OC,1 (LAKE),UNNAMED LAKE (L100) PROFILE,,57.26583,-119.63583,0 (WATER),4,26-Aug-1992,0,0,0,4,0,0,26-Aug-1992,2,0,0,0
A,211,AB07OC0070,07OC,1 (LAKE),UNNAMED LAKE L100 COMPOSITE,,57.26583,-119.63583,0 (WATER),1,26-Aug-1992,0,0,0,1,0,0,26-Aug-1992,1,1,0,0
A,211,AB07OC0080,07OC,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.17500,-118.40278,0 (WATER),1,21-Jul-1977,0,1,0,0,0,0,21-Jul-1977,1,0,0,0
A,211,AB07OC0090,07OC,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.32000,-118.12806,0 (WATER),1,21-Jul-1977,0,1,0,0,0,0,21-Jul-1977,1,0,0,0
A,211,AB07OC0100,07OC,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.46528,-118.26750,0 (WATER),1,21-Jul-1977,0,1,0,0,0,0,21-Jul-1977,1,0,0,0
A,211,AB07PA0010,07PA,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.24944,-116.02833,0 (WATER),1,15-Sep-1983,0,0,1,0,0,0,15-Sep-1983,1,0,0,0
A,211,AB07PA0020,07PA,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.24944,-116.02833,0 (WATER),6,15-Sep-1983,0,0,6,0,0,0,15-Sep-1983,6,0,0,0
A,211,AB07PA0030,07PA,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.48556,-115.52694,0 (WATER),1,15-Sep-1983,0,0,1,0,0,0,15-Sep-1983,1,0,0,0
A,211,AB07PA0040,07PA,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.48556,-115.52694,0 (WATER),6,15-Sep-1983,0,0,6,0,0,0,15-Sep-1983,6,0,0,0
A,211,AB07PA0050,07PA,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.31083,-115.35083,0 (WATER),1,15-Sep-1983,0,0,1,0,0,0,15-Sep-1983,1,0,0,0
A,211,AB07PA0060,07PA,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.31083,-115.35083,0 (WATER),5,15-Sep-1983,0,0,5,0,0,0,15-Sep-1983,5,0,0,0
A,211,AB07PA0070,07PA,1 (LAKE),WHITESAND LAKE (E68): RAMP CM3 COMPOSITE,JANUARY 1988.  Alternate name: 89,59.19779,-115.45583,0 (WATER),18,15-Sep-1983,0,0,1,0,10,7,21-Aug-2017,18,15,0,0
A,211,AB07PA0080,07PA,1 (LAKE),WHITESAND LAKE (E68): RAMP CM3 PROFILE AT CENTRE,Alternate name: 89  JANUARY 1988,59.19050,-115.44900,0 (WATER),42,15-Sep-1983,0,0,1,0,26,15,21-Aug-2017,41,0,0,0
A,211,AB07PA0090,07PA,1 (LAKE),UNNAMED LAKE (L70) PROFILE,,59.92806,-115.28500,0 (WATER),4,18-Aug-1992,0,0,0,4,0,0,18-Aug-1992,2,0,0,0
A,211,AB07PA0100,07PA,1 (LAKE),UNNAMED LAKE L70 COMPOSITE,,59.92806,-115.28500,0 (WATER),1,18-Aug-1992,0,0,0,1,0,0,18-Aug-1992,1,1,0,0
A,211,AB07PA0110,07PA,1 (LAKE),UNNAMED LAKE (L71) PROFILE,,59.98194,-115.25889,0 (WATER),4,18-Aug-1992,0,0,0,4,0,0,18-Aug-1992,2,0,0,0
A,211,AB07PA0120,07PA,1 (LAKE),UNNAMED LAKE L71 COMPOSITE,,59.98194,-115.25889,0 (WATER),1,18-Aug-1992,0,0,0,1,0,0,18-Aug-1992,1,1,0,0
A,211,AB07PA0130,07PA,1 (LAKE),UNNAMED LAKE (L72) PROFILE,,59.83556,-115.85528,0 (WATER),3,18-Aug-1992,0,0,0,3,0,0,18-Aug-1992,1,0,0,0
A,211,AB07PA0140,07PA,1 (LAKE),UNNAMED LAKE L72 COMPOSITE,,59.83556,-115.85528,0 (WATER),1,18-Aug-1992,0,0,0,1,0,0,18-Aug-1992,1,1,0,0
A,211,AB07PA0150,07PA,1 (LAKE),UNNAMED LAKE (L73) PROFILE,,59.78389,-115.60972,0 (WATER),4,18-Aug-1992,0,0,0,4,0,0,18-Aug-1992,2,0,0,0
A,211,AB07PA0160,07PA,1 (LAKE),UNNAMED LAKE L73 COMPOSITE,,59.78389,-115.60972,0 (WATER),1,18-Aug-1992,0,0,0,1,0,0,18-Aug-1992,1,1,0,0
A,211,AB07PA0170,07PA,1 (LAKE),UNNAMED LAKE (L74) PROFILE,,59.61500,-115.61833,0 (WATER),3,18-Aug-1992,0,0,0,3,0,0,18-Aug-1992,1,0,0,0
A,211,AB07PA0180,07PA,1 (LAKE),UNNAMED LAKE (L74) COMPOSITE,,59.61500,-115.61833,0 (WATER),1,18-Aug-1992,0,0,0,1,0,0,18-Aug-1992,1,1,0,0
A,211,AB07PA0190,07PA,1 (LAKE),UNNAMED LAKE (L75) PROFILE,,59.66000,-115.97806,0 (WATER),3,18-Aug-1992,0,0,0,3,0,0,18-Aug-1992,1,0,0,0
A,211,AB07PA0200,07PA,1 (LAKE),UNNAMED LAKE (L75) COMPOSITE,,59.66000,-115.97806,0 (WATER),2,18-Aug-1992,0,0,0,2,0,0,18-Aug-1992,2,1,0,0
A,211,AB07PA0210,07PA,1 (LAKE),UNNAMED LAKE (L76) PROFILE,,59.94361,-116.54167,0 (WATER),5,19-Aug-1992,0,0,0,5,0,0,19-Aug-1992,3,0,0,0
A,211,AB07PA0220,07PA,1 (LAKE),UNNAMED LAKE (L76) COMPOSITE,,59.94361,-116.54167,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07PA0230,07PA,1 (LAKE),UNNAMED LAKE (L79) PROFILE,,59.71389,-116.36833,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,0,0,0
A,211,AB07PA0240,07PA,1 (LAKE),UNNAMED LAKE (L79) COMPOSITE,,59.71389,-116.36833,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07PA0250,07PA,1 (LAKE),UNNAMED LAKE (L80) PROFILE,,59.66000,-116.32028,0 (WATER),4,19-Aug-1992,0,0,0,4,0,0,19-Aug-1992,2,0,0,0
A,211,AB07PA0260,07PA,1 (LAKE),UNNAMED LAKE (L80) COMPOSITE,,59.66000,-116.32028,0 (WATER),1,19-Aug-1992,0,0,0,1,0,0,19-Aug-1992,1,1,0,0
A,211,AB07PA0270,07PA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.90528,-113.88611,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PA0280,07PA,1 (LAKE),UNNAMED LAKE (O-2/E67): RAMP CM4 COMPOSITE,(UNNAMED #9).  Alternate name: 97,59.31038,-115.33011,0 (WATER),18,05-Aug-1999,0,0,0,1,10,7,21-Aug-2017,18,15,0,0
A,211,AB07PA0290,07PA,1 (LAKE),UNNAMED LAKE (O-2/E67): RAMP CM4 PROFILE AT CENTRE,(UNNAMED #9).  Alternate name: 97,59.31080,-115.35890,0 (WATER),121,04-Oct-2001,0,0,0,0,69,52,21-Aug-2017,120,0,0,0
A,211,AB07PB0010,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.55639,-112.89750,0 (WATER),1,06-Sep-1978,0,1,0,0,0,0,06-Sep-1978,1,0,0,0
A,211,AB07PB0020,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.57111,-113.12750,0 (WATER),1,06-Sep-1978,0,1,0,0,0,0,06-Sep-1978,1,0,0,0
A,211,AB07PB0030,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.58556,-113.32861,0 (WATER),1,04-Sep-1978,0,1,0,0,0,0,04-Sep-1978,1,0,0,0
A,211,AB07PB0040,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.67278,-112.60806,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PB0050,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.70167,-113.65361,0 (WATER),1,06-Sep-1978,0,1,0,0,0,0,06-Sep-1978,1,0,0,0
A,211,AB07PB0060,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.80361,-112.57889,0 (WATER),1,29-Nov-1978,0,1,0,0,0,0,29-Nov-1978,1,0,0,0
A,211,AB07PB0070,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.74556,-112.78222,0 (WATER),1,09-Nov-1978,0,1,0,0,0,0,09-Nov-1978,1,0,0,0
A,211,AB07PB0080,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.78889,-113.33417,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PB0090,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.92000,-113.04389,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PB0100,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.93444,-113.16000,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PB0110,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.92000,-113.47944,0 (WATER),1,06-Sep-1978,0,1,0,0,0,0,06-Sep-1978,1,0,0,0
A,211,AB07PB0120,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,60.08333,-113.66667,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PB0130,07PB,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,60.08333,-113.75000,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PC0010,07PC,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.40806,-114.75917,0 (WATER),1,14-Sep-1983,0,0,1,0,0,0,14-Sep-1983,1,0,0,0
A,211,AB07PC0020,07PC,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.40806,-114.75917,0 (WATER),2,14-Sep-1983,0,0,2,0,0,0,14-Sep-1983,2,0,0,0
A,211,AB07PC0030,07PC,1 (LAKE),UNNAMED LAKE COMPOSITE,JANUARY 1988,59.48028,-115.16194,0 (WATER),1,14-Sep-1983,0,0,1,0,0,0,14-Sep-1983,1,0,0,0
A,211,AB07PC0040,07PC,1 (LAKE),UNNAMED LAKE PROFILE AT CENTRE,JANUARY 1988,59.48028,-115.16194,0 (WATER),4,14-Sep-1983,0,0,4,0,0,0,14-Sep-1983,4,0,0,0
A,211,AB07PC0050,07PC,1 (LAKE),CLADONIA LAKE COMPOSITE,JANUARY 1988,59.33111,-115.03778,0 (WATER),1,14-Sep-1983,0,0,1,0,0,0,14-Sep-1983,1,0,0,0
A,211,AB07PC0060,07PC,1 (LAKE),CLADONIA LAKE PROFILE AT CENTRE,JANUARY 1988,59.33111,-115.03778,0 (WATER),2,14-Sep-1983,0,0,2,0,0,0,14-Sep-1983,2,0,0,0
A,211,AB07PC0070,07PC,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.86167,-113.94417,0 (WATER),1,30-Aug-1978,0,1,0,0,0,0,30-Aug-1978,1,0,0,0
A,211,AB07PC0080,07PC,1 (LAKE),UNNAMED LAKE (O-1/E55):RAMP CM5 COMPOSITE,(UNNAMED #6).  Alternate name: 91,59.23777,-114.52473,0 (WATER),18,05-Aug-1999,0,0,0,1,10,7,21-Aug-2017,18,15,0,0
A,211,AB07PC0090,07PC,1 (LAKE),UNNAMED LAKE (O-1/E55):RAMP CM5 PROFILE AT CENTRE,(UNNAMED #6).  Alternate name: 91,59.23780,-114.52000,0 (WATER),35,04-Oct-2001,0,0,0,0,23,12,21-Aug-2017,34,0,0,0
A,211,AB07QA0010,07QA,1 (LAKE),ANDREW LAKE COMPOSITE,JANUARY 1988,59.92806,-110.09889,0 (WATER),1,13-Sep-1983,0,0,1,0,0,0,13-Sep-1983,1,0,0,0
A,211,AB07QA0020,07QA,1 (LAKE),ANDREW LAKE PROFILE AT CENTRE,JANUARY 1988,59.92806,-110.09889,0 (WATER),30,13-Sep-1983,0,0,30,0,0,0,13-Sep-1983,30,0,0,0
A,211,AB07QA0030,07QA,1 (LAKE),ARCH LAKE COMPOSITE,JANUARY 1988,59.86833,-110.61806,0 (WATER),1,13-Sep-1983,0,0,1,0,0,0,13-Sep-1983,1,0,0,0
A,211,AB07QA0040,07QA,1 (LAKE),ARCH LAKE PROFILE AT CENTRE,JANUARY 1988,59.86833,-110.61806,0 (WATER),21,13-Sep-1983,0,0,21,0,0,0,13-Sep-1983,21,0,0,0
A,211,AB07QA0050,07QA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.81806,-110.13917,0 (WATER),1,01-Sep-1978,0,1,0,0,0,0,01-Sep-1978,1,0,0,0
A,211,AB07QA0060,07QA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.89083,-110.31333,0 (WATER),1,01-Sep-1978,0,1,0,0,0,0,01-Sep-1978,1,0,0,0
A,211,AB07QA0070,07QA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.99889,-110.51667,0 (WATER),1,22-Oct-1978,0,1,0,0,0,0,22-Oct-1978,1,0,0,0
A,211,AB07QA0080,07QA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.97806,-110.54583,0 (WATER),1,23-Oct-1978,0,1,0,0,0,0,23-Oct-1978,1,0,0,0
A,211,AB07QA0090,07QA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,60.08333,-110.50000,0 (WATER),1,23-Oct-1978,0,1,0,0,0,0,23-Oct-1978,1,0,0,0
A,211,AB07UC0010,07UC,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.91889,-119.32417,0 (WATER),1,24-Jul-1977,0,1,0,0,0,0,24-Jul-1977,1,0,0,0
A,211,AB10CA0010,10CA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,57.85500,-119.60222,0 (WATER),1,20-Aug-1978,0,1,0,0,0,0,20-Aug-1978,1,0,0,0
A,211,AB10CA0020,10CA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.04389,-119.75611,0 (WATER),1,20-Jul-1977,0,1,0,0,0,0,20-Jul-1977,1,0,0,0
A,211,AB10CA0030,10CA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,58.14583,-119.89417,0 (WATER),1,20-Jul-1977,0,1,0,0,0,0,20-Jul-1977,1,0,0,0
A,211,AB10DA0010,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.93444,-117.67833,0 (WATER),1,30-Jul-1977,0,1,0,0,0,0,30-Jul-1977,1,0,0,0
A,211,AB10DA0020,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.36667,-118.96556,0 (WATER),1,25-Jul-1977,0,1,0,0,0,0,25-Jul-1977,1,0,0,0
A,211,AB10DA0030,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.30833,-119.10944,0 (WATER),1,24-Jul-1977,0,1,0,0,0,0,24-Jul-1977,1,0,0,0
A,211,AB10DA0040,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.32278,-119.85667,0 (WATER),1,23-Jul-1977,0,1,0,0,0,0,23-Jul-1977,1,0,0,0
A,211,AB10DA0050,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.46806,-118.59194,0 (WATER),1,26-Jul-1977,0,1,0,0,0,0,26-Jul-1977,1,0,0,0
A,211,AB10DA0060,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.48278,-118.70694,0 (WATER),1,26-Jul-1977,0,1,0,0,0,0,26-Jul-1977,1,0,0,0
A,211,AB10DA0070,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.48278,-119.13806,0 (WATER),1,24-Jul-1977,0,1,0,0,0,0,24-Jul-1977,1,0,0,0
A,211,AB10DA0080,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.48278,-119.54056,0 (WATER),1,23-Jul-1977,0,1,0,0,0,0,23-Jul-1977,1,0,0,0
A,211,AB10DA0090,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.52639,-119.85667,0 (WATER),1,25-Jul-1977,0,1,0,0,0,0,25-Jul-1977,1,0,0,0
A,211,AB10DA0100,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.57000,-118.50556,0 (WATER),1,25-Jul-1977,0,1,0,0,0,0,25-Jul-1977,1,0,0,0
A,211,AB10DA0110,10DA,1 (LAKE),UNNAMED LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.59917,-119.74167,0 (WATER),1,24-Jul-1977,0,1,0,0,0,0,24-Jul-1977,1,0,0,0
A,211,AB10DA0120,10DA,1 (LAKE),BISTCHO LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.65722,-118.65611,0 (WATER),1,12-May-1981,0,0,1,0,0,0,12-May-1981,1,0,0,0
A,211,AB10DA0130,10DA,1 (LAKE),BISTCHO LAKE (NO DESCRIP),THIRD PARTY SAMPLED,59.71528,-118.97556,0 (WATER),1,25-Jul-1977,0,1,0,0,0,0,25-Jul-1977,1,0,0,0
